dia;mes;año ;hora costo marginal;
17;6;2016;5;59.467
17;6;2016;6;59.467
17;6;2016;7;57.726
17;6;2016;8;65.106
17;6;2016;9;59.467
17;6;2016;10;65.106
17;6;2016;11;59.467
17;6;2016;12;71.06
17;6;2016;13;65.106
17;6;2016;14;70.82
17;6;2016;15;70.82
17;6;2016;16;65.106
17;6;2016;17;65.376
17;6;2016;18;65.106
17;6;2016;19;65.106
17;6;2016;20;65.106
17;6;2016;21;65.106
17;6;2016;22;65.106
17;6;2016;23;65.106
17;6;2016;24;59.467
18;6;2016;1;68.214
18;6;2016;2;58.78
18;6;2016;3;58.78
18;6;2016;4;58.78
18;6;2016;5;58.78
18;6;2016;6;67.614
18;6;2016;7;67.614
18;6;2016;8;67.614
18;6;2016;9;67.614
18;6;2016;10;67.82
18;6;2016;11;82.95
18;6;2016;12;70.65
18;6;2016;13;68.47
18;6;2016;14;68.45
18;6;2016;15;67.614
18;6;2016;16;67.614
18;6;2016;17;67.614
18;6;2016;18;58.78
18;6;2016;19;58.78
18;6;2016;20;58.78
18;6;2016;21;58.78
18;6;2016;22;58.78
18;6;2016;23;58.78
18;6;2016;24;58.78
19;6;2016;1;58.78
19;6;2016;2;58.78
19;6;2016;3;57.735
19;6;2016;4;57.735
19;6;2016;5;57.735
19;6;2016;6;57.735
19;6;2016;7;57.735
19;6;2016;8;57.735
19;6;2016;9;58.78
19;6;2016;10;58.78
19;6;2016;11;58.78
19;6;2016;12;58.78
19;6;2016;13;58.78
19;6;2016;14;57.735
19;6;2016;15;58.78
19;6;2016;16;58.78
19;6;2016;17;58.78
19;6;2016;18;58.78
19;6;2016;19;67.614
19;6;2016;20;67.614
19;6;2016;21;67.614
19;6;2016;22;67.614
19;6;2016;23;67.614
19;6;2016;24;67.614
20;6;2016;1;67.614
20;6;2016;2;58.78
20;6;2016;3;58.78
20;6;2016;4;58.78
20;6;2016;5;58.78
20;6;2016;6;67.61
20;6;2016;7;67.61
20;6;2016;8;67.82
20;6;2016;9;69.87
20;6;2016;10;70.506
20;6;2016;11;74.507
20;6;2016;12;74.507
20;6;2016;13;74.507
20;6;2016;14;74.507
20;6;2016;15;71.06
20;6;2016;16;70.51
20;6;2016;17;69.87
20;6;2016;18;69.72
20;6;2016;19;69.72
20;6;2016;20;69.72
20;6;2016;21;69.72
20;6;2016;22;69.72
20;6;2016;23;67.819
20;6;2016;24;71.01
21;6;2016;1;58.78
21;6;2016;2;58.78
21;6;2016;3;58.78
21;6;2016;4;58.78
21;6;2016;5;58.78
21;6;2016;6;67.614
21;6;2016;7;67.614
21;6;2016;8;67.614
21;6;2016;9;68.89
21;6;2016;10;69.882
21;6;2016;11;69.882
21;6;2016;12;70.51
21;6;2016;13;69.882
21;6;2016;14;69.882
21;6;2016;15;69.882
21;6;2016;16;69.882
21;6;2016;17;68.889
21;6;2016;18;67.614
21;6;2016;19;67.614
21;6;2016;20;67.614
21;6;2016;21;67.614
21;6;2016;22;58.78
21;6;2016;23;58.78
21;6;2016;24;68.214
22;6;2016;1;58.78
22;6;2016;2;58.78
22;6;2016;3;57.735
22;6;2016;4;57.735
22;6;2016;5;57.735
22;6;2016;6;58.78
22;6;2016;7;67.614
22;6;2016;8;67.614
22;6;2016;9;67.819
22;6;2016;10;68.966
22;6;2016;11;69.882
22;6;2016;12;69.882
22;6;2016;13;70.506
22;6;2016;14;71.06
22;6;2016;15;69.882
22;6;2016;16;68.966
22;6;2016;17;68.214
22;6;2016;18;67.614
22;6;2016;19;67.614
22;6;2016;20;67.614
22;6;2016;21;67.614
22;6;2016;22;67.614
22;6;2016;23;58.78
22;6;2016;24;58.78
23;6;2016;1;70.1
23;6;2016;2;58.78
23;6;2016;3;58.78
23;6;2016;4;58.78
23;6;2016;5;70.1
23;6;2016;6;67.614
23;6;2016;7;67.614
23;6;2016;8;67.614
23;6;2016;9;67.614
23;6;2016;10;67.614
23;6;2016;11;68.21
23;6;2016;12;69.77
23;6;2016;13;69.77
23;6;2016;14;68.214
23;6;2016;15;68.214
23;6;2016;16;69.33
23;6;2016;17;68.936
23;6;2016;18;67.61
23;6;2016;19;69.32
23;6;2016;20;69.74
23;6;2016;21;70.89
23;6;2016;22;70.89
23;6;2016;23;69.74
23;6;2016;24;69.743
24;6;2016;1;71.02
24;6;2016;2;67.819
24;6;2016;3;58.78
24;6;2016;4;58.78
24;6;2016;5;58.78
24;6;2016;6;67.819
24;6;2016;7;67.819
24;6;2016;8;67.614
24;6;2016;9;68.214
24;6;2016;10;68.929
24;6;2016;11;69.88
24;6;2016;12;69.88
24;6;2016;13;68.929
24;6;2016;14;68.214
24;6;2016;15;68.214
24;6;2016;16;68.929
24;6;2016;17;67.819
24;6;2016;18;67.614
24;6;2016;19;67.614
24;6;2016;20;67.614
24;6;2016;21;67.614
24;6;2016;22;67.614
24;6;2016;23;67.614
24;6;2016;24;69.93
25;6;2016;1;67.765
25;6;2016;2;67.765
25;6;2016;3;67.765
25;6;2016;4;67.765
25;6;2016;5;67.996
25;6;2016;6;63.166
25;6;2016;7;63.166
25;6;2016;8;63.166
25;6;2016;9;63.166
25;6;2016;10;63.166
25;6;2016;11;66.793
25;6;2016;12;67.765
25;6;2016;13;66.793
25;6;2016;14;67.765
25;6;2016;15;63.166
25;6;2016;16;63.166
25;6;2016;17;63.166
25;6;2016;18;63.166
25;6;2016;19;67.765
25;6;2016;20;67.996
25;6;2016;21;67.765
25;6;2016;22;67.996
25;6;2016;23;67.765
25;6;2016;24;67.996
26;6;2016;1;63.166
26;6;2016;2;63.166
26;6;2016;3;63.166
26;6;2016;4;63.166
26;6;2016;5;63.166
26;6;2016;6;63.166
26;6;2016;7;63.166
26;6;2016;8;63.166
26;6;2016;9;63.166
26;6;2016;10;63.166
26;6;2016;11;63.166
26;6;2016;12;63.166
26;6;2016;13;63.166
26;6;2016;14;63.166
26;6;2016;15;63.166
26;6;2016;16;63.166
26;6;2016;17;63.166
26;6;2016;18;63.166
26;6;2016;19;63.166
26;6;2016;20;63.166
26;6;2016;21;63.166
26;6;2016;22;63.166
26;6;2016;23;63.166
26;6;2016;24;63.166
27;6;2016;1;63.166
27;6;2016;2;63.166
27;6;2016;3;63.166
27;6;2016;4;63.166
27;6;2016;5;63.166
27;6;2016;6;63.166
27;6;2016;7;63.166
27;6;2016;8;66.79
27;6;2016;9;68
27;6;2016;10;71.19
27;6;2016;11;75.15
27;6;2016;12;75.15
27;6;2016;13;75.15
27;6;2016;14;75.15
27;6;2016;15;75.15
27;6;2016;16;75.15
27;6;2016;17;68
27;6;2016;18;67.77
27;6;2016;19;66.79
27;6;2016;20;67.77
27;6;2016;21;67.77
27;6;2016;22;68
27;6;2016;23;67.77
27;6;2016;24;63.17
28;6;2016;1;63.166
28;6;2016;2;63.166
28;6;2016;3;63.166
28;6;2016;4;63.166
28;6;2016;5;63.166
28;6;2016;6;63.166
28;6;2016;7;63.166
28;6;2016;8;67.765
28;6;2016;9;70.624
28;6;2016;10;75.149
28;6;2016;11;75.536
28;6;2016;12;76.711
28;6;2016;13;76.548
28;6;2016;14;76.548
28;6;2016;15;71.192
28;6;2016;16;70.624
28;6;2016;17;70.624
28;6;2016;18;67.996
28;6;2016;19;70.624
28;6;2016;20;70.624
28;6;2016;21;67.996
28;6;2016;22;70.624
28;6;2016;23;67.996
28;6;2016;24;67.765
29;6;2016;1;66.79
29;6;2016;2;63.166
29;6;2016;3;63.166
29;6;2016;4;63.166
29;6;2016;5;66.793
29;6;2016;6;66.793
29;6;2016;7;66.793
29;6;2016;8;70.624
29;6;2016;9;75.182
29;6;2016;10;75.182
29;6;2016;11;75.182
29;6;2016;12;75.182
29;6;2016;13;75.182
29;6;2016;14;75.182
29;6;2016;15;75.182
29;6;2016;16;70.624
29;6;2016;17;67.765
29;6;2016;18;67.765
29;6;2016;19;63.166
29;6;2016;20;67.765
29;6;2016;21;67.765
29;6;2016;22;67.765
29;6;2016;23;67.765
29;6;2016;24;66.793
30;6;2016;1;66.793
30;6;2016;2;63.166
30;6;2016;3;66.793
30;6;2016;4;66.793
30;6;2016;5;66.793
30;6;2016;6;66.793
30;6;2016;7;67.765
30;6;2016;8;67.996
30;6;2016;9;67.996
30;6;2016;10;67.996
30;6;2016;11;70.624
30;6;2016;12;74.329
30;6;2016;13;75.182
30;6;2016;14;75.182
30;6;2016;15;75.536
30;6;2016;16;67.996
30;6;2016;17;67.996
30;6;2016;18;67.996
30;6;2016;19;67.996
30;6;2016;20;67.765
30;6;2016;21;67.765
30;6;2016;22;67.996
30;6;2016;23;66.793
30;6;2016;24;66.793
1;7;2016;1;63.166
1;7;2016;2;63.166
1;7;2016;3;63.166
1;7;2016;4;63.166
1;7;2016;5;59.725
1;7;2016;6;63.166
1;7;2016;7;63.166
1;7;2016;8;63.166
1;7;2016;9;63.166
1;7;2016;10;66.793
1;7;2016;11;67.996
1;7;2016;12;67.765
1;7;2016;13;67.765
1;7;2016;14;67.765
1;7;2016;15;63.166
1;7;2016;16;63.166
1;7;2016;17;63.166
1;7;2016;18;63.166
1;7;2016;19;63.166
1;7;2016;20;63.166
1;7;2016;21;63.166
1;7;2016;22;63.166
1;7;2016;23;59.725
1;7;2016;24;59.725
2;7;2016;1;58.747
2;7;2016;2;58.747
2;7;2016;3;58.747
2;7;2016;4;58.747
2;7;2016;5;58.747
2;7;2016;6;58.747
2;7;2016;7;58.747
2;7;2016;8;60.11
2;7;2016;9;65.589
2;7;2016;10;65.589
2;7;2016;11;65.589
2;7;2016;12;65.589
2;7;2016;13;65.589
2;7;2016;14;65.589
2;7;2016;15;65.589
2;7;2016;16;65.589
2;7;2016;17;65.589
2;7;2016;18;65.589
2;7;2016;19;65.589
2;7;2016;20;65.589
2;7;2016;21;65.589
2;7;2016;22;65.589
2;7;2016;23;65.589
2;7;2016;24;60.11
3;7;2016;1;58.747
3;7;2016;2;58.747
3;7;2016;3;58.747
3;7;2016;4;58.747
3;7;2016;5;58.747
3;7;2016;6;58.747
3;7;2016;7;58.747
3;7;2016;8;58.747
3;7;2016;9;60.11
3;7;2016;10;60.11
3;7;2016;11;60.11
3;7;2016;12;60.11
3;7;2016;13;60.11
3;7;2016;14;60.11
3;7;2016;15;65.589
3;7;2016;16;65.589
3;7;2016;17;65.589
3;7;2016;18;60.11
3;7;2016;19;65.589
3;7;2016;20;65.589
3;7;2016;21;65.589
3;7;2016;22;65.589
3;7;2016;23;65.589
3;7;2016;24;65.589
4;7;2016;1;65.589
4;7;2016;2;60.11
4;7;2016;3;60.11
4;7;2016;4;60.11
4;7;2016;5;60.11
4;7;2016;6;65.589
4;7;2016;7;65.589
4;7;2016;8;65.589
4;7;2016;9;66.749
4;7;2016;10;67.722
4;7;2016;11;68.494
4;7;2016;12;68.494
4;7;2016;13;68.494
4;7;2016;14;68.494
4;7;2016;15;68.494
4;7;2016;16;67.722
4;7;2016;17;67.722
4;7;2016;18;65.589
4;7;2016;19;65.589
4;7;2016;20;65.589
4;7;2016;21;65.589
4;7;2016;22;65.589
4;7;2016;23;60.11
4;7;2016;24;58.747
5;7;2016;1;58.747
5;7;2016;2;58.747
5;7;2016;3;58.747
5;7;2016;4;55.01
5;7;2016;5;55.01
5;7;2016;6;55.19
5;7;2016;7;58.747
5;7;2016;8;60.11
5;7;2016;9;65.589
5;7;2016;10;65.589
5;7;2016;11;65.589
5;7;2016;12;65.589
5;7;2016;13;65.589
5;7;2016;14;65.589
5;7;2016;15;66.75
5;7;2016;16;66.749
5;7;2016;17;65.589
5;7;2016;18;65.589
5;7;2016;19;65.589
5;7;2016;20;65.589
5;7;2016;21;65.589
5;7;2016;22;65.589
5;7;2016;23;60.11
5;7;2016;24;65.589
6;7;2016;1;65.589
6;7;2016;2;65.589
6;7;2016;3;60.11
6;7;2016;4;60.11
6;7;2016;5;60.11
6;7;2016;6;58.747
6;7;2016;7;58.747
6;7;2016;8;65.589
6;7;2016;9;65.589
6;7;2016;10;65.589
6;7;2016;11;65.589
6;7;2016;12;66.744
6;7;2016;13;66.744
6;7;2016;14;66.744
6;7;2016;15;66.744
6;7;2016;16;65.589
6;7;2016;17;65.589
6;7;2016;18;65.589
6;7;2016;19;65.589
6;7;2016;20;65.589
6;7;2016;21;65.589
6;7;2016;22;65.589
6;7;2016;23;65.589
6;7;2016;24;65.589
7;7;2016;1;65.589
7;7;2016;2;65.589
7;7;2016;3;65.589
7;7;2016;4;65.589
7;7;2016;5;65.589
7;7;2016;6;65.589
7;7;2016;7;65.589
7;7;2016;8;65.589
7;7;2016;9;65.589
7;7;2016;10;65.589
7;7;2016;11;65.589
7;7;2016;12;67.721
7;7;2016;13;65.589
7;7;2016;14;67.721
7;7;2016;15;65.589
7;7;2016;16;65.589
7;7;2016;17;65.589
7;7;2016;18;65.589
7;7;2016;19;65.589
7;7;2016;20;65.589
7;7;2016;21;65.589
7;7;2016;22;65.589
7;7;2016;23;65.589
7;7;2016;24;65.589
8;7;2016;1;65.589
8;7;2016;2;65.589
8;7;2016;3;65.589
8;7;2016;4;65.589
8;7;2016;5;65.589
8;7;2016;6;65.589
8;7;2016;7;65.589
8;7;2016;8;65.589
8;7;2016;9;65.589
8;7;2016;10;65.589
8;7;2016;11;67.721
8;7;2016;12;67.721
8;7;2016;13;65.589
8;7;2016;14;65.589
8;7;2016;15;65.589
8;7;2016;16;65.589
8;7;2016;17;65.589
8;7;2016;18;65.589
8;7;2016;19;65.589
8;7;2016;20;65.589
8;7;2016;21;65.589
8;7;2016;22;65.589
8;7;2016;23;65.589
8;7;2016;24;65.589
9;7;2016;1;48.69
9;7;2016;2;38.65
9;7;2016;3;38.65
9;7;2016;4;38.65
9;7;2016;5;38.65
9;7;2016;6;38.65
9;7;2016;7;48.687
9;7;2016;8;48.687
9;7;2016;9;60.79
9;7;2016;10;67.35
9;7;2016;11;68.34
9;7;2016;12;68.34
9;7;2016;13;68.34
9;7;2016;14;60.79
9;7;2016;15;67.35
9;7;2016;16;60.79
9;7;2016;17;54.43
9;7;2016;18;54.43
9;7;2016;19;60.79
9;7;2016;20;68.34
9;7;2016;21;60.79
9;7;2016;22;60.79
9;7;2016;23;60.79
9;7;2016;24;60.79
10;7;2016;1;48.687
10;7;2016;2;48.687
10;7;2016;3;48.687
10;7;2016;4;48.687
10;7;2016;5;48.687
10;7;2016;6;48.687
10;7;2016;7;38.65
10;7;2016;8;38.65
10;7;2016;9;38.65
10;7;2016;10;38.65
10;7;2016;11;38.65
10;7;2016;12;38.65
10;7;2016;13;48.69
10;7;2016;14;48.69
10;7;2016;15;48.69
10;7;2016;16;38.65
10;7;2016;17;38.65
10;7;2016;18;38.65
10;7;2016;19;48.687
10;7;2016;20;48.687
10;7;2016;21;48.687
10;7;2016;22;48.687
10;7;2016;23;48.687
10;7;2016;24;48.687
11;7;2016;1;38.65
11;7;2016;2;38.65
11;7;2016;3;38.65
11;7;2016;4;38.65
11;7;2016;5;38.65
11;7;2016;6;38.65
11;7;2016;7;48.687
11;7;2016;8;67.352
11;7;2016;9;68.337
11;7;2016;10;69.482
11;7;2016;11;70.907
11;7;2016;12;71.96
11;7;2016;13;70.907
11;7;2016;14;68.337
11;7;2016;15;69.482
11;7;2016;16;69.482
11;7;2016;17;68.337
11;7;2016;18;68.337
11;7;2016;19;67.352
11;7;2016;20;60.792
11;7;2016;21;48.687
11;7;2016;22;48.687
11;7;2016;23;35.32
11;7;2016;24;35.32
12;7;2016;1;35.32
12;7;2016;2;35.32
12;7;2016;3;35.32
12;7;2016;4;35.32
12;7;2016;5;35.32
12;7;2016;6;35.32
12;7;2016;7;35.32
12;7;2016;8;48.687
12;7;2016;9;54.78
12;7;2016;10;67.352
12;7;2016;11;68.337
12;7;2016;12;68.337
12;7;2016;13;68.337
12;7;2016;14;68.337
12;7;2016;15;68.337
12;7;2016;16;68.337
12;7;2016;17;67.35
12;7;2016;18;58.95
12;7;2016;19;60.792
12;7;2016;20;60.792
12;7;2016;21;55.01
12;7;2016;22;56.94
12;7;2016;23;59.01
12;7;2016;24;48.687
13;7;2016;1;48.687
13;7;2016;2;51.587
13;7;2016;3;51.587
13;7;2016;4;35.32
13;7;2016;5;51.587
13;7;2016;6;51.587
13;7;2016;7;48.687
13;7;2016;8;55.05
13;7;2016;9;67.352
13;7;2016;10;69.482
13;7;2016;11;68.337
13;7;2016;12;69.482
13;7;2016;13;69.482
13;7;2016;14;69.482
13;7;2016;15;69.482
13;7;2016;16;68.337
13;7;2016;17;67.352
13;7;2016;18;54.88
13;7;2016;19;60.792
13;7;2016;20;60.792
13;7;2016;21;55.5
13;7;2016;22;54.73
13;7;2016;23;48.687
13;7;2016;24;48.687
14;7;2016;1;48.687
14;7;2016;2;51.587
14;7;2016;3;48.687
14;7;2016;4;51.587
14;7;2016;5;51.587
14;7;2016;6;51.587
14;7;2016;7;51.587
14;7;2016;8;48.687
14;7;2016;9;56.54
14;7;2016;10;60.792
14;7;2016;11;60.792
14;7;2016;12;60.792
14;7;2016;13;54.66
14;7;2016;14;60.792
14;7;2016;15;60.792
14;7;2016;16;54.67
14;7;2016;17;60.792
14;7;2016;18;48.687
14;7;2016;19;48.687
14;7;2016;20;48.687
14;7;2016;21;48.687
14;7;2016;22;48.687
14;7;2016;23;48.687
14;7;2016;24;48.687
15;7;2016;1;35.32
15;7;2016;2;35.32
15;7;2016;3;35.32
15;7;2016;4;35.32
15;7;2016;5;35.32
15;7;2016;6;48.687
15;7;2016;7;48.687
15;7;2016;8;54.49
15;7;2016;9;67.352
15;7;2016;10;68.337
15;7;2016;11;68.337
15;7;2016;12;69.482
15;7;2016;13;68.337
15;7;2016;14;69.482
15;7;2016;15;68.337
15;7;2016;16;68.337
15;7;2016;17;60.792
15;7;2016;18;55.05
15;7;2016;19;60.792
15;7;2016;20;54.5
15;7;2016;21;54.8
15;7;2016;22;48.687
15;7;2016;23;48.687
15;7;2016;24;39.45
16;7;2016;1;26.33
16;7;2016;2;26.33
16;7;2016;3;26.33
16;7;2016;4;26.33
16;7;2016;5;26.33
16;7;2016;6;26.33
16;7;2016;7;26.33
16;7;2016;8;53.62
16;7;2016;9;54.53
16;7;2016;10;61.353
16;7;2016;11;61.353
16;7;2016;12;61.353
16;7;2016;13;61.353
16;7;2016;14;61.353
16;7;2016;15;55.01
16;7;2016;16;38.824
16;7;2016;17;38.824
16;7;2016;18;38.824
16;7;2016;19;38.824
16;7;2016;20;38.824
16;7;2016;21;38.824
16;7;2016;22;38.824
16;7;2016;23;26.32
16;7;2016;24;38.824
17;7;2016;1;38.824
17;7;2016;2;38.824
17;7;2016;3;38.824
17;7;2016;4;38.824
17;7;2016;5;38.824
17;7;2016;6;38.824
17;7;2016;7;38.824
17;7;2016;8;38.824
17;7;2016;9;38.824
17;7;2016;10;38.824
17;7;2016;11;55.84
17;7;2016;12;38.824
17;7;2016;13;38.824
17;7;2016;14;26.32
17;7;2016;15;26.32
17;7;2016;16;26.32
17;7;2016;17;26.32
17;7;2016;18;26.32
17;7;2016;19;38.824
17;7;2016;20;38.824
17;7;2016;21;38.824
17;7;2016;22;26.32
17;7;2016;23;26.32
17;7;2016;24;26.32
18;7;2016;1;26.32
18;7;2016;2;26.32
18;7;2016;3;26.32
18;7;2016;4;26.32
18;7;2016;5;26.32
18;7;2016;6;26.32
18;7;2016;7;26.32
18;7;2016;8;52.47
18;7;2016;9;54.46
18;7;2016;10;66.673
18;7;2016;11;66.673
18;7;2016;12;66.673
18;7;2016;13;66.673
18;7;2016;14;66.673
18;7;2016;15;66.673
18;7;2016;16;66.673
18;7;2016;17;61.353
18;7;2016;18;54.51
18;7;2016;19;55.05
18;7;2016;20;55.05
18;7;2016;21;52.32
18;7;2016;22;38.824
18;7;2016;23;38.824
18;7;2016;24;38.824
19;7;2016;1;20.01
19;7;2016;2;20.01
19;7;2016;3;20.01
19;7;2016;4;20.01
19;7;2016;5;20.01
19;7;2016;6;20.01
19;7;2016;7;20.01
19;7;2016;8;38.82
19;7;2016;9;57.26
19;7;2016;10;57.26
19;7;2016;11;65.71
19;7;2016;12;65.71
19;7;2016;13;66.67
19;7;2016;14;66.67
19;7;2016;15;65.71
19;7;2016;16;66.67
19;7;2016;17;61.353
19;7;2016;18;57.26
19;7;2016;19;61.35
19;7;2016;20;61.353
19;7;2016;21;57.26
19;7;2016;22;38.82
19;7;2016;23;38.824
19;7;2016;24;38.824
20;7;2016;1;38.824
20;7;2016;2;20.01
20;7;2016;3;20.01
20;7;2016;4;20.01
20;7;2016;5;20.01
20;7;2016;6;20.01
20;7;2016;7;20.01
20;7;2016;8;38.824
20;7;2016;9;55.05
20;7;2016;10;61.353
20;7;2016;11;66.673
20;7;2016;12;65.709
20;7;2016;13;66.673
20;7;2016;14;66.673
20;7;2016;15;66.673
20;7;2016;16;66.673
20;7;2016;17;66.673
20;7;2016;18;65.709
20;7;2016;19;65.709
20;7;2016;20;65.709
20;7;2016;21;65.709
20;7;2016;22;61.353
20;7;2016;23;61.353
20;7;2016;24;38.824
21;7;2016;1;20.01
21;7;2016;2;20.01
21;7;2016;3;20.01
21;7;2016;4;20.01
21;7;2016;5;20.01
21;7;2016;6;20.01
21;7;2016;7;20.01
21;7;2016;8;54.98
21;7;2016;9;54.85
21;7;2016;10;61.353
21;7;2016;11;66.673
21;7;2016;12;66.673
21;7;2016;13;66.673
21;7;2016;14;65.709
21;7;2016;15;61.353
21;7;2016;16;61.353
21;7;2016;17;54.89
21;7;2016;18;61.353
21;7;2016;19;61.353
21;7;2016;20;61.353
21;7;2016;21;55.04
21;7;2016;22;38.824
21;7;2016;23;38.824
21;7;2016;24;38.824
22;7;2016;1;38.824
22;7;2016;2;38.824
22;7;2016;3;20.04
22;7;2016;4;20.04
22;7;2016;5;20.04
22;7;2016;6;20.04
22;7;2016;7;38.824
22;7;2016;8;38.824
22;7;2016;9;61.353
22;7;2016;10;66.673
22;7;2016;11;66.673
22;7;2016;12;69.455
22;7;2016;13;66.673
22;7;2016;14;66.673
22;7;2016;15;69.455
22;7;2016;16;66.673
22;7;2016;17;65.709
22;7;2016;18;61.353
22;7;2016;19;61.353
22;7;2016;20;61.353
22;7;2016;21;61.353
22;7;2016;22;57.256
22;7;2016;23;57.256
22;7;2016;24;38.824
23;7;2016;1;43.577
23;7;2016;2;43.577
23;7;2016;3;43.577
23;7;2016;4;43.577
23;7;2016;5;43.577
23;7;2016;6;43.577
23;7;2016;7;43.577
23;7;2016;8;43.577
23;7;2016;9;61.621
23;7;2016;10;61.621
23;7;2016;11;61.621
23;7;2016;12;61.621
23;7;2016;13;61.621
23;7;2016;14;56.105
23;7;2016;15;56.105
23;7;2016;16;56.105
23;7;2016;17;56.59
23;7;2016;18;56.105
23;7;2016;19;56.105
23;7;2016;20;56.105
23;7;2016;21;56.105
23;7;2016;22;56.105
23;7;2016;23;56.105
23;7;2016;24;56.105
24;7;2016;1;43.577
24;7;2016;2;56.419
24;7;2016;3;56.574
24;7;2016;4;56.639
24;7;2016;5;56.132
24;7;2016;6;56.786
24;7;2016;7;54.86
24;7;2016;8;43.58
24;7;2016;9;43.58
24;7;2016;10;43.58
24;7;2016;11;43.58
24;7;2016;12;43.58
24;7;2016;13;54.9
24;7;2016;14;43.58
24;7;2016;15;43.58
24;7;2016;16;43.58
24;7;2016;17;55.29
24;7;2016;18;43.58
24;7;2016;19;61.621
24;7;2016;20;61.621
24;7;2016;21;61.621
24;7;2016;22;56.04
24;7;2016;23;61.621
24;7;2016;24;56.04
25;7;2016;1;43.557
25;7;2016;2;43.557
25;7;2016;3;43.577
25;7;2016;4;43.557
25;7;2016;5;43.557
25;7;2016;6;43.577
25;7;2016;7;43.577
25;7;2016;8;56.14
25;7;2016;9;61.621
25;7;2016;10;67.086
25;7;2016;11;67.086
25;7;2016;12;67.086
25;7;2016;13;67.086
25;7;2016;14;67.086
25;7;2016;15;67.086
25;7;2016;16;66.113
25;7;2016;17;61.621
25;7;2016;18;61.621
25;7;2016;19;61.621
25;7;2016;20;61.621
25;7;2016;21;61.621
25;7;2016;22;56.25
25;7;2016;23;56.49
25;7;2016;24;43.577
26;7;2016;1;61.621
26;7;2016;2;56.39
26;7;2016;3;68.8
26;7;2016;4;69.17
26;7;2016;5;66.68
26;7;2016;6;66.76
26;7;2016;7;65.9
26;7;2016;8;67.34
26;7;2016;9;70.315
26;7;2016;10;76.551
26;7;2016;11;76.571
26;7;2016;12;76.571
26;7;2016;13;76.571
26;7;2016;14;76.571
26;7;2016;15;76.571
26;7;2016;16;76.551
26;7;2016;17;70.315
26;7;2016;18;69.498
26;7;2016;19;69.498
26;7;2016;20;69.498
26;7;2016;21;69.498
26;7;2016;22;69.498
26;7;2016;23;70.01
26;7;2016;24;68.27
27;7;2016;1;61.621
27;7;2016;2;61.621
27;7;2016;3;61.621
27;7;2016;4;61.621
27;7;2016;5;61.621
27;7;2016;6;66.113
27;7;2016;7;66.113
27;7;2016;8;69.498
27;7;2016;9;77.769
27;7;2016;10;176.46
27;7;2016;11;170.94
27;7;2016;12;174.84
27;7;2016;13;181.77
27;7;2016;14;77.831
27;7;2016;15;77.769
27;7;2016;16;76.571
27;7;2016;17;70.315
27;7;2016;18;69.498
27;7;2016;19;69.498
27;7;2016;20;69.498
27;7;2016;21;67.086
27;7;2016;22;67.086
27;7;2016;23;66.113
27;7;2016;24;67.086
28;7;2016;1;66.71
28;7;2016;2;66.71
28;7;2016;3;66.71
28;7;2016;4;66.71
28;7;2016;5;66.71
28;7;2016;6;66.71
28;7;2016;7;66.71
28;7;2016;8;69.498
28;7;2016;9;73.78
28;7;2016;10;76.57
28;7;2016;11;76.57
28;7;2016;12;77.208
28;7;2016;13;76.57
28;7;2016;14;77.208
28;7;2016;15;77.769
28;7;2016;16;77.769
28;7;2016;17;70.315
28;7;2016;18;69.498
28;7;2016;19;69.498
28;7;2016;20;69.498
28;7;2016;21;69.498
28;7;2016;22;69.498
28;7;2016;23;66.71
28;7;2016;24;66.71
29;7;2016;1;61.621
29;7;2016;2;43.577
29;7;2016;3;43.577
29;7;2016;4;61.66
29;7;2016;5;58.65
29;7;2016;6;61.621
29;7;2016;7;61.621
29;7;2016;8;69.498
29;7;2016;9;67.086
29;7;2016;10;69.498
29;7;2016;11;70.315
29;7;2016;12;70.315
29;7;2016;13;75.213
29;7;2016;14;75.213
29;7;2016;15;70.315
29;7;2016;16;69.498
29;7;2016;17;69.498
29;7;2016;18;66.113
29;7;2016;19;61.621
29;7;2016;20;61.621
29;7;2016;21;61.621
29;7;2016;22;56.59
29;7;2016;23;59.62
29;7;2016;24;43.577
30;7;2016;1;38.454
30;7;2016;2;56.26
30;7;2016;3;56.27
30;7;2016;4;56.18
30;7;2016;5;57.31
30;7;2016;6;56.64
30;7;2016;7;58.75
30;7;2016;8;61.752
30;7;2016;9;61.752
30;7;2016;10;64.627
30;7;2016;11;63.719
30;7;2016;12;63.719
30;7;2016;13;61.752
30;7;2016;14;61.752
30;7;2016;15;61.752
30;7;2016;16;61.752
30;7;2016;17;58.54
30;7;2016;18;57.51
30;7;2016;19;56.28
30;7;2016;20;61.752
30;7;2016;21;61.752
30;7;2016;22;61.752
30;7;2016;23;61.752
30;7;2016;24;56.28
31;7;2016;1;58.13
31;7;2016;2;38.454
31;7;2016;3;38.454
31;7;2016;4;38.454
31;7;2016;5;38.454
31;7;2016;6;38.454
31;7;2016;7;38.454
31;7;2016;8;38.454
31;7;2016;9;61.66
31;7;2016;10;56.64
31;7;2016;11;56.64
31;7;2016;12;56.64
31;7;2016;13;55.99
31;7;2016;14;56.09
31;7;2016;15;55.99
31;7;2016;16;55.99
31;7;2016;17;56.14
31;7;2016;18;56.07
31;7;2016;19;61.75
31;7;2016;20;61.75
31;7;2016;21;61.75
31;7;2016;22;61.75
31;7;2016;23;61.75
31;7;2016;24;61.75
